<<<<<<< HEAD
country,foodItem,currency,measure,year,cost
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,37333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,34000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,35500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,18250
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,20617.9655
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,20000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2021,16916.5
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2021,17750
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2021,19937.5
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2021,26125
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2021,22000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2021,22895.5
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,15000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,15000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,15000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,17666
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,20500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,20500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,16333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,14166
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,13666
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,15000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,16166
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,20666
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,21333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,21500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,21500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,21500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,21500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,21500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,21500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,21000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,28020.5
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,22729
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,26562.5
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2021,25541.6666
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2021,25930.3333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2021,26263.6666
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2021,26500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2021,27708.3333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2021,26944
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2015,35000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2015,20000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2015,20000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,22500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,27250
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,25000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,20000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,18000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,18000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,16500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,22500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,20000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,17000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,14000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,14750
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,22000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,21750
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,14500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,17000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,17000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,18666
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,16333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,17667
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,18667
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,15167
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,17333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,18667
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,24000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,20000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,14333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,15333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,21833
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,23000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,25000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,23333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,21667
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,20500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,18000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,20667
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,19333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,23333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,21667
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,22750
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,19333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,11688
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,23166
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,24000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,20667
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,20000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,24000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,26000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,27667
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,20833
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,22500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,17667
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,20000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,24000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,20000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,20000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,21500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2021,19500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,16267
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,15833
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,16667
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,14000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,16333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,20000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,23333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,21100
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,24600
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,22333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,19433
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,18533
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,18000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,16867
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,18333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,19000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,17917
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,22500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,26333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,17400
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,39000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,30625
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,23000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2021,42750
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2021,46250
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2021,39666.5
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2021,34566.5
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2021,34500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,18166
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,23500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,23500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,23500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,23500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,24167
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,23100
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,23500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,23500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,23500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,23500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,23500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,22167
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,24500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,26875
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,32500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,32500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,30000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,30000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,32500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,28500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,23500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,23500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,23500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,27833
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,25500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,30000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,19666
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,26133
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,19500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2021,26650
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2021,30133
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2021,21333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2021,22000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2021,27300
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2021,27300
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,20000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,18333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,19333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,19167
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,19056
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,18500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,19000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,18833
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,19333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,19833
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,22500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,19833
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,18833
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,19667
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,20000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,20333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,19000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,21166
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,20500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,16739
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2021,19833
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,20167
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,20333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,19500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,19500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,19278
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,19500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,19500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,19333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,19667
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,19000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,21833
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,20167
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,20000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,20000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,20000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,20000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,20000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,20833
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,20000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,16992.65
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,21333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,20500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,20167
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,19667
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,20000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,19333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,20500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,20000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,19833
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,19500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,22667
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,19833
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,19833
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,19500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,19500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,19583
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,19250
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,20166
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,20000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,21917
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2021,20333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2015,27458
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2015,25000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2015,27875
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,26000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,25000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,33000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,26000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,25000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,24500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,20750
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,22000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,20000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,16500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,22500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,12125
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,14556
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,17500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,18000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,16875
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,15333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,16667
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,17500
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,17000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,17396
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,15333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,20000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,20000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,21267
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,20333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,19333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,20667
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,28333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,20667
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,19333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,21333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,21333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,18167
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,18167
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,19667
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,18000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,21833
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,20667
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,23167
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,21666
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,21333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,21566
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,24000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,21667
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,19167
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,22350
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2019,21958
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,23792
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,22067
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,21567
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,21017
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,22733
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,21900
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,20000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,22750
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,25000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,31875
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,35146
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2020,21000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2021,33416.5
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2021,34250
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2021,31750
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2021,29666.5
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2021,30437
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2015,16000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2015,17000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2015,18000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,18000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,15000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,15000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,14000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,12938
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,17000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,13125
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,18000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,19000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,15250
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,12000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2016,9750
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,11000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,12250
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,12125
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,12093
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,10833
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,12000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,9917
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,11000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,11333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,11667
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,13333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2017,11000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,13167
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,14667
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,13667
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,14000
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,12833
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,12333
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,11833
Chad,"Livestock (sheep, medium-sized castrated male) - Retail",XAF,Head,2018,13000
